Ancestry_Cohort,Parameterized_PaCO2,Parameterized_R_stress,Terminal_ATP,Terminal_Glutamate,Simulated_Bifurcation
EUR,38.8450571666985,0.3966700888959873,162.19785014540815,0.08544870991508041,False
EUR,39.528258428702024,0.550173557355875,135.77035140738704,0.12259955824770156,False
EUR,39.078684408539665,0.701013071434825,58.32563467194444,0.1624782463951042,False
EUR,39.06939127806367,0.44161044089121504,154.6011425416821,0.09606415921228943,False
EUR,39.85926611119232,0.48230801078684155,178.31404000854374,0.10579326016790322,False
EUR,39.69524980939282,0.6155918586051112,115.81270024784074,0.13927971032795047,False
EUR,39.688105781600385,0.5884028747238536,139.23699216115133,0.13221726437679435,False
EUR,39.9832872842926,0.6594466481553227,114.5581508103799,0.15068575557973124,False
EUR,39.21260230497966,0.47712732395544205,155.93556598805512,0.10458541403118307,False
EUR,39.60917178277698,0.5675021405831332,146.62103138098462,0.12690663256464868,False
EUR,39.01383994604393,0.7195185402403097,27.010106578684262,0.16938392951445483,False
EUR,39.39449981149307,0.4807103806363216,167.1500302305873,0.10542788205109672,False
EUR,39.121914167379394,0.7476912296310269,54.19033206042206,0.17529860588389684,False
EUR,39.258197578995635,0.4932583014111311,146.32108755685826,0.10852529986964742,False
EUR,39.557094215262154,0.6849381577377611,91.44030117764851,0.15761354222525104,False
EUR,38.70906759005992,0.5627041489786874,94.55489676615477,0.12596267738158812,False
EUR,40.455432365411276,0.4855091742361023,215.34893104559572,0.1065132035748371,False
EUR,38.59638957110018,0.5503100952847402,86.34279412101657,0.12291997601745218,False
EUR,38.471486832327365,0.6544929188178994,26.975451693197343,0.15178785196457592,False
EUR,39.894866524100046,0.5993146005098509,140.82175191341125,0.13498987314270267,False
EUR,39.674997616377766,0.7118469411443343,86.90036143270498,0.16486647568656648,False
EUR,39.574471890231294,0.7435740060934881,68.6413575455622,0.17377842663167314,False
EUR,39.577007305558574,0.48169693346821496,177.01384239525632,0.10564760791002412,False
EUR,39.19265193629185,0.4743730855089655,140.95685395481075,0.10395829265272699,False
EUR,38.6616473771085,0.46952062263791583,115.9317551479456,0.10287254169379034,False
EUR,39.24548273491624,0.510080390395198,153.58086080853835,0.1126182758413274,False
EUR,38.793702973092735,0.7104214520819745,31.42951247678251,0.1663980487020241,False
EUR,39.785071840050655,0.6560361950666735,112.54249685641423,0.14980451369656983,False
EUR,39.11176557109872,0.5454972427077568,114.61303200499434,0.12152384586351776,False
EUR,38.7047016819245,0.5988897409377165,64.94594727629625,0.13550790723013276,False
EUR,39.00716849500821,0.7404305505165938,46.54566062813223,0.17360728097481182,False
EUR,39.44775887256538,0.7908010850979119,33.09736833844793,0.1885541179568654,False
